Amsterdam,1928,Hockey,Hockey,"HORN, Fritz",GER,Men,hockey,M,Bronze
Amsterdam,1928,Hockey,Hockey,"IRMER, Karl-Heinz",GER,Men,hockey,M,Bronze
Amsterdam,1928,Hockey,Hockey,"KEMMER, Herbert",GER,Men,hockey,M,Bronze
Amsterdam,1928,Hockey,Hockey,"LINCKE, F.",GER,Men,hockey,M,Bronze
Amsterdam,1928,Hockey,Hockey,"MÜLLER, Herbert",GER,Men,hockey,M,Bronze
Amsterdam,1928,Hockey,Hockey,"PROFT, Werner",GER,Men,hockey,M,Bronze
Amsterdam,1928,Hockey,Hockey,"SCHÄFER, H.",GER,Men,hockey,M,Bronze
Amsterdam,1928,Hockey,Hockey,"STRANTZEN, Gerd",GER,Men,hockey,M,Bronze
Amsterdam,1928,Hockey,Hockey,"WEISS, Kurt",GER,Men,hockey,M,Bronze
Amsterdam,1928,Hockey,Hockey,"WOLLNER, Rolf",GER,Men,hockey,M,Bronze
Amsterdam,1928,Hockey,Hockey,"WÖLTJE, Heinz",GER,Men,hockey,M,Bronze
Amsterdam,1928,Hockey,Hockey,"ZANDER, Erich",GER,Men,hockey,M,Bronze
Amsterdam,1928,Hockey,Hockey,"ALLEN, Richard James",IND,Men,hockey,M,Gold
Amsterdam,1928,Hockey,Hockey,"CHAND, Dyan",IND,Men,hockey,M,Gold
Amsterdam,1928,Hockey,Hockey,"GATELEY, Maurice A.",IND,Men,hockey,M,Gold
Amsterdam,1928,Hockey,Hockey,"GILL, K. S.",IND,Men,hockey,M,Gold
Amsterdam,1928,Hockey,Hockey,"GOODSIR-CULLEN, William John",IND,Men,hockey,M,Gold
Amsterdam,1928,Hockey,Hockey,"HAMMOND, Leslie Charles",IND,Men,hockey,M,Gold
Amsterdam,1928,Hockey,Hockey,"KHAN, Feroze Uddin",IND,Men,hockey,M,Gold
Amsterdam,1928,Hockey,Hockey,"MARTHINS, George E.",IND,Men,hockey,M,Gold
Amsterdam,1928,Hockey,Hockey,"NORRIS, Rex A.",IND,Men,hockey,M,Gold
Amsterdam,1928,Hockey,Hockey,"PINNIGER, Broome Eric",IND,Men,hockey,M,Gold
Amsterdam,1928,Hockey,Hockey,"ROCQUE, Michael E.",IND,Men,hockey,M,Gold
Amsterdam,1928,Hockey,Hockey,"SEAMAN, Frederic S.",IND,Men,hockey,M,Gold
Amsterdam,1928,Hockey,Hockey,"SHAUKAT, Ali",IND,Men,hockey,M,Gold
Amsterdam,1928,Hockey,Hockey,"SINGH, Jaipal",IND,Men,hockey,M,Gold
Amsterdam,1928,Hockey,Hockey,"YUSUF, Sayed Mohamed",IND,Men,hockey,M,Gold
Amsterdam,1928,Hockey,Hockey,"ANKERMAN, Jan Geert",NED,Men,hockey,M,Silver
Amsterdam,1928,Hockey,Hockey,"BRAND, Johannes Willem",NED,Men,hockey,M,Silver
Amsterdam,1928,Hockey,Hockey,"DE WAAL, Reindert Berend Jan",NED,Men,hockey,M,Silver
Amsterdam,1928,Hockey,Hockey,"DUSON, Emiel Paulus Josef",NED,Men,hockey,M,Silver
Amsterdam,1928,Hockey,Hockey,"HARDEBECK, C. J. J.",NED,Men,hockey,M,Silver
Amsterdam,1928,Hockey,Hockey,"HUBRECHT, T. F.",NED,Men,hockey,M,Silver
Amsterdam,1928,Hockey,Hockey,"JANNINK, Gerrit Jan Arnold",NED,Men,hockey,M,Silver
Amsterdam,1928,Hockey,Hockey,"KATTE, Adriaan Johan Louis",NED,Men,hockey,M,Silver
Amsterdam,1928,Hockey,Hockey,"KOP, August Johannes",NED,Men,hockey,M,Silver
Amsterdam,1928,Hockey,Hockey,"LEEMBRUGGEN, G.",NED,Men,hockey,M,Silver
Amsterdam,1928,Hockey,Hockey,"MANGELAAR MEERTENS, H. J. L.",NED,Men,hockey,M,Silver
Amsterdam,1928,Hockey,Hockey,"MULLER V. CZERNICKI, O. F.",NED,Men,hockey,M,Silver
Amsterdam,1928,Hockey,Hockey,"TRESLING, Albert Willem",NED,Men,hockey,M,Silver
Amsterdam,1928,Hockey,Hockey,"VAN CITTERS, W. J.",NED,Men,hockey,M,Silver
Amsterdam,1928,Hockey,Hockey,"VAN DE ROVAERT, Paulus",NED,Men,hockey,M,Silver
Amsterdam,1928,Hockey,Hockey,"VAN DER HAGEN, C. J.",NED,Men,hockey,M,Silver
Amsterdam,1928,Hockey,Hockey,"VAN DER VEEN, Robert",NED,Men,hockey,M,Silver
Amsterdam,1928,Hockey,Hockey,"VAN LIEROP, Antoine Robert",NED,Men,hockey,M,Silver
Amsterdam,1928,Hockey,Hockey,"VAN TIENHOVEN VAN DEN BOGAARD, J. J.",NED,Men,hockey,M,Silver
Amsterdam,1928,Hockey,Hockey,"VAN VOORST VAN BEEST, J. M.",NED,Men,hockey,M,Silver
Amsterdam,1928,Hockey,Hockey,"VISSER 'T HOOFT, Hendrik Philip",NED,Men,hockey,M,Silver
